tbl,year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,tbl1apk
Table1a,2024,3,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",11298,12264,DFW,IAD,1217,698.3695652,249.637214,UA,0.5682490272,260.6484525,AA,0.4084046693,234.4854802,202431129812264DFWIAD
Table1a,2024,3,30194,34653,"Dallas/Fort Worth, TX","Tulsa, OK",11298,15370,DFW,TUL,238,163.3695652,212.9027944,AA,0.9820359281,211.8223577,AA,0.9820359281,211.8223577,202431129815370DFWTUL
Table1a,2024,3,30194,33667,"Dallas/Fort Worth, TX","Norfolk, VA (Metropolitan Area)",11298,13931,DFW,ORF,1212,332.3913043,293.9431001,AA,0.8816219751,295.5550074,NK,0.0160235448,139.8,202431129813931DFWORF
Table1a,2024,3,30194,31481,"Dallas/Fort Worth, TX","Panama City, FL",11298,11481,DFW,ECP,685,231.6304348,230.6740497,AA,0.9554199906,229.1331041,AA,0.9554199906,229.1331041,202431129811481DFWECP
Table1a,2024,3,30194,32600,"Dallas/Fort Worth, TX","Little Rock, AR",11298,12992,DFW,LIT,304,190.7608696,189.1418803,AA,0.9823361823,188.6756961,AA,0.9823361823,188.6756961,202431129812992DFWLIT
Table1a,2024,3,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11298,12953,DFW,LGA,1428,3011.195652,241.5893044,AA,0.5049994585,276.1692638,NK,0.1125509873,120.4158114,202431129812953DFWLGA
Table1a,2024,3,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11298,12892,DFW,LAX,1246,2868.369565,218.5734435,AA,0.561900792,268.5653628,NK,0.2325969154,115.0137341,202431129812892DFWLAX
Table1a,2024,3,30194,34685,"Dallas/Fort Worth, TX","Savannah, GA",11259,14685,DAL,SAV,925,93.91304348,208.0856481,WN,0.9351851852,203.1943069,WN,0.9351851852,203.1943069,202431125914685DALSAV
Table1a,2024,3,30194,33342,"Dallas/Fort Worth, TX","Milwaukee, WI",11259,13342,DAL,MKE,853,166.1956522,202.7340092,WN,0.9712230216,200.3960269,WN,0.9712230216,200.3960269,202431125913342DALMKE
Table1a,2024,3,30194,33158,"Dallas/Fort Worth, TX","Midland/Odessa, TX",11298,13158,DFW,MAF,319,135.5434783,243.7403368,AA,0.9791499599,242.8689599,AA,0.9791499599,242.8689599,202431129813158DFWMAF
Table1a,2024,3,30194,30693,"Dallas/Fort Worth, TX","Nashville, TN",11259,10693,DAL,BNA,631,795.9782609,179.1804998,WN,0.9938549775,178.7767656,WN,0.9938549775,178.7767656,202431125910693DALBNA
Table1a,2024,3,30194,33570,"Dallas/Fort Worth, TX","San Diego, CA",11298,14679,DFW,SAN,1182,1153.913043,251.239497,AA,0.7694988696,276.0079324,F9,0.1629615674,130.967052,202431129814679DFWSAN
Table1a,2024,3,30194,30693,"Dallas/Fort Worth, TX","Nashville, TN",11298,10693,DFW,BNA,631,1009.347826,188.7772776,AA,0.9144949386,193.5739402,F9,0.0215377988,81.894,202431129810693DFWBNA
Table1a,2024,3,30194,31136,"Dallas/Fort Worth, TX","Jacksonville, FL",11298,12451,DFW,JAX,918,578.4782609,221.8200113,AA,0.8741074784,228.4883706,F9,0.0740323187,108.7218274,202431129812451DFWJAX
Table1a,2024,3,30194,35412,"Dallas/Fort Worth, TX","Knoxville, TN",11298,15412,DFW,TYS,772,251.3043478,311.7292388,AA,0.9299307958,306.8203721,AA,0.9299307958,306.8203721,202431129815412DFWTYS
Table1a,2024,3,30194,31871,"Dallas/Fort Worth, TX","Greenville/Spartanburg, SC",11259,11996,DAL,GSP,862,28.15217391,261.3127413,WN,0.7876447876,234.0882353,WN,0.7876447876,234.0882353,202431125911996DALGSP
Table1a,2024,3,31267,30852,"Dayton, OH","Washington, DC (Metropolitan Area)",11267,10821,DAY,BWI,406,13.69565217,349.6769841,AA,0.9047619048,359.25,UA,0.0873015873,270.6363636,202431126710821DAYBWI
Table1a,2024,3,31267,30852,"Dayton, OH","Washington, DC (Metropolitan Area)",11267,12264,DAY,IAD,406,66.84782609,262.3669919,UA,0.9837398374,261.9338843,UA,0.9837398374,261.9338843,202431126712264DAYIAD
Table1a,2024,3,31267,30852,"Dayton, OH","Washington, DC (Metropolitan Area)",11267,11278,DAY,DCA,406,166.7391304,302.6958279,AA,0.9863102999,302.1454726,AA,0.9863102999,302.1454726,202431126711278DAYDCA
Table1a,2024,3,30325,31453,"Denver, CO","Houston, TX",11292,12191,DEN,HOU,883,924.5652174,181.4527863,WN,0.9119445098,188.8672425,F9,0.0822948507,95.591,202431129212191DENHOU
Table1a,2024,3,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,13891,DEN,ONT,862,818.2608696,168.804915,WN,0.4674548353,186.2227906,F9,0.2825451647,109.2943112,202431129213891DENONT
Table1a,2024,3,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,14908,DEN,SNA,862,1326.847826,210.2309658,UA,0.4833292373,227.8299831,F9,0.1368886704,99.38013166,202431129214908DENSNA
Table1a,2024,3,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12197,DEN,HPN,1659,18.91304348,282.6965517,AA,0.5172413793,270.3822222,AA,0.5172413793,270.3822222,202431129212197DENHPN
Table1a,2024,3,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,11618,DEN,EWR,1659,1406.73913,314.9337274,UA,0.9710245712,315.7926315,AA,0.0130582599,222.8923077,202431129211618DENEWR
Table1a,2024,3,30325,32457,"Denver, CO","San Francisco, CA (Metropolitan Area)",11292,14831,DEN,SJC,967,1005.869565,196.6097579,WN,0.5309055544,188.2015062,WN,0.5309055544,188.2015062,202431129214831DENSJC
Table1a,2024,3,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12478,DEN,JFK,1659,960.2173913,233.4774055,DL,0.5512791487,249.0378645,B6,0.4184967172,213.1386259,202431129212478DENJFK
Table1a,2024,3,30325,32467,"Denver, CO","Miami, FL (Metropolitan Area)",11292,13303,DEN,MIA,1709,1072.608696,207.1903425,AA,0.3653222537,225.0789736,F9,0.2943858938,121.8998623,202431129213303DENMIA
Table1a,2024,3,30325,32457,"Denver, CO","San Francisco, CA (Metropolitan Area)",11292,14771,DEN,SFO,967,2043.043478,216.1344488,UA,0.6394445627,246.7164323,F9,0.1011385401,111.8720673,202431129214771DENSFO
Table1a,2024,3,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12391,DEN,ISP,1659,20.2173913,265.8043011,WN,0.8978494624,279.939521,F9,0.1021505376,141.5631579,202431129212391DENISP
Table1a,2024,3,30325,30852,"Denver, CO","Washington, DC (Metropolitan Area)",11292,11278,DEN,DCA,1491,851.8478261,228.5640806,F9,0.4874314151,145.0167016,F9,0.4874314151,145.0167016,202431129211278DENDCA
Table1a,2024,3,30325,30852,"Denver, CO","Washington, DC (Metropolitan Area)",11292,12264,DEN,IAD,1491,1550.326087,275.622015,UA,0.7388347472,300.482027,WN,0.248124518,198.2063295,202431129212264DENIAD
Table1a,2024,3,30325,32457,"Denver, CO","San Francisco, CA (Metropolitan Area)",11292,13796,DEN,OAK,967,581.7391304,207.0211136,WN,0.9878550075,206.8011538,WN,0.9878550075,206.8011538,202431129213796DENOAK
Table1a,2024,3,30325,33195,"Denver, CO","Tampa, FL (Metropolitan Area)",11292,15304,DEN,TPA,1506,1338.804348,227.4052285,WN,0.4043192336,226.0841968,F9,0.2396687505,128.6745257,202431129215304DENTPA
Table1a,2024,3,30325,33667,"Denver, CO","Norfolk, VA (Metropolitan Area)",11292,14098,DEN,PHF,1553,6.630434783,346.9409836,AA,1,346.9409836,AA,1,346.9409836,202431129214098DENPHF
Table1a,2024,3,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12953,DEN,LGA,1659,2482.826087,240.5869407,UA,0.3652044479,283.2906737,WN,0.2619735575,196.6975769,202431129212953DENLGA
Table1a,2024,3,30325,32467,"Denver, CO","Miami, FL (Metropolitan Area)",11292,11697,DEN,FLL,1709,594.7826087,288.9834795,UA,0.6328581871,312.1918279,WN,0.3026315789,241.0522947,202431129211697DENFLL
Table1a,2024,3,30325,30466,"Denver, CO","Phoenix, AZ",11292,14107,DEN,PHX,602,2769.673913,160.6500216,WN,0.5723087791,157.0600562,F9,0.1149876378,103.9738908,202431129214107DENPHX
Table1a,2024,3,30325,31453,"Denver, CO","Houston, TX",11292,12266,DEN,IAH,883,1578.152174,224.6268751,UA,0.7686479785,252.7942652,F9,0.1600661203,103.9086059,202431129212266DENIAH
Table1a,2024,3,30325,33667,"Denver, CO","Norfolk, VA (Metropolitan Area)",11292,13931,DEN,ORF,1553,334.3478261,266.05,UA,0.433029909,285.9225225,F9,0.1280884265,148.7096447,202431129213931DENORF
Table1a,2024,3,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,12892,DEN,LAX,862,2693.369565,177.9785342,UA,0.3913797974,205.5536399,WN,0.280519795,155.3683643,202431129212892DENLAX
Table1a,2024,3,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,12954,DEN,LGB,862,396.4130435,167.38119,WN,0.9871126954,166.7728611,WN,0.9871126954,166.7728611,202431129212954DENLGB
Table1a,2024,3,30325,30852,"Denver, CO","Washington, DC (Metropolitan Area)",11292,10821,DEN,BWI,1491,1296.847826,247.6756768,WN,0.6202330065,248.4801081,WN,0.6202330065,248.4801081,202431129210821DENBWI
Table1a,2024,3,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,10800,DEN,BUR,862,645.8695652,207.9692023,WN,0.7421743521,199.4937642,WN,0.7421743521,199.4937642,202431129210800DENBUR
Table1a,2024,3,31423,30852,"Des Moines, IA","Washington, DC (Metropolitan Area)",11423,11278,DSM,DCA,910,182.173913,273.4743437,AA,0.8090692124,275.1963864,WN,0.0686157518,211.5417391,202431142311278DSMDCA
Table1a,2024,3,31423,30852,"Des Moines, IA","Washington, DC (Metropolitan Area)",11423,12264,DSM,IAD,910,19.45652174,309.9994413,UA,0.5083798883,331.7692308,DL,0.3687150838,307.0606061,202431142312264DSMIAD
Table1a,2024,3,31423,30466,"Des Moines, IA","Phoenix, AZ",11423,10466,DSM,AZA,1150,100.8695652,86.26831897,G4,1,86.26831897,G4,1,86.26831897,202431142310466DSMAZA
Table1a,2024,3,31423,31703,"Des Moines, IA","New York City, NY (Metropolitan Area)",11423,12478,DSM,JFK,1037,8.804347826,295.8246914,AA,0.7037037037,301.2368421,AA,0.7037037037,301.2368421,202431142312478DSMJFK
Table1a,2024,3,31423,30852,"Des Moines, IA","Washington, DC (Metropolitan Area)",11423,10821,DSM,BWI,910,51.08695652,259.9582979,WN,0.3042553191,239.5055944,AA,0.2404255319,222.2575221,202431142310821DSMBWI
Table1a,2024,3,31423,32575,"Des Moines, IA","Los Angeles, CA (Metropolitan Area)",11423,14908,DSM,SNA,1447,126.9565217,184.2228596,G4,0.6352739726,97.49595687,G4,0.6352739726,97.49595687,202431142314908DSMSNA
Table1a,2024,3,31423,32575,"Des Moines, IA","Los Angeles, CA (Metropolitan Area)",11423,13891,DSM,ONT,1447,31.19565217,288.3745645,WN,0.4390243902,252.0873016,WN,0.4390243902,252.0873016,202431142313891DSMONT
Table1a,2024,3,31423,31703,"Des Moines, IA","New York City, NY (Metropolitan Area)",11423,12197,DSM,HPN,1037,4.239130435,286.9538462,AA,0.6666666667,289.1115385,DL,0.3076923077,284.4666667,202431142312197DSMHPN
Table1a,2024,3,31423,31703,"Des Moines, IA","New York City, NY (Metropolitan Area)",11423,12953,DSM,LGA,1037,224.5652174,237.1370765,DL,0.5793804453,248.6619048,AA,0.3305905131,216.7101025,202431142312953DSMLGA
Table1a,2024,3,31423,32575,"Des Moines, IA","Los Angeles, CA (Metropolitan Area)",11423,12954,DSM,LGB,1447,12.06521739,238.1144144,WN,0.981981982,235.1715596,WN,0.981981982,235.1715596,202431142312954DSMLGB
Table1a,2024,3,31423,32575,"Des Moines, IA","Los Angeles, CA (Metropolitan Area)",11423,12892,DSM,LAX,1447,127.0652174,230.9667237,G4,0.3165098375,90.67837838,G4,0.3165098375,90.67837838,202431142312892DSMLAX
Table1a,2024,3,31423,30466,"Des Moines, IA","Phoenix, AZ",11423,14107,DSM,PHX,1150,235.4347826,256.8020314,AA,0.6666666667,269.9788781,WN,0.1680517082,228.5118132,202431142314107DSMPHX
Table1a,2024,3,31423,31703,"Des Moines, IA","New York City, NY (Metropolitan Area)",11423,11618,DSM,EWR,1037,105.6521739,180.2837449,G4,0.5442386831,82.3100189,G4,0.5442386831,82.3100189,202431142311618DSMEWR
Table1a,2024,3,31423,32575,"Des Moines, IA","Los Angeles, CA (Metropolitan Area)",11423,10800,DSM,BUR,1447,29.23913043,286.1598513,WN,0.6096654275,245.7682927,WN,0.6096654275,245.7682927,202431142310800DSMBUR
Table1a,2024,3,31295,30852,"Detroit, MI","Washington, DC (Metropolitan Area)",11433,11278,DTW,DCA,409,897.3913043,207.9468508,DL,0.7439437984,215.3345164,AA,0.2330426357,184.3284823,202431143311278DTWDCA
Table1a,2024,3,31295,32575,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",11433,12954,DTW,LGB,1979,37.93478261,281.3475645,WN,0.6848137536,255.6117155,WN,0.6848137536,255.6117155,202431143312954DTWLGB
Table1a,2024,3,31295,32575,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",11433,13891,DTW,ONT,1979,107.826087,328.9254032,DL,0.3185483871,406.8712025,F9,0.1461693548,141.7241379,202431143313891DTWONT
Table1a,2024,3,31295,32467,"Detroit, MI","Miami, FL (Metropolitan Area)",11433,13303,DTW,MIA,1145,654.0217391,204.3176832,DL,0.6386903773,225.05363,NK,0.1048695363,107.0220285,202431143313303DTWMIA
Table1a,2024,3,31295,31453,"Detroit, MI","Houston, TX",11433,12191,DTW,HOU,1092,80.76086957,243.9810229,WN,0.8546433378,231.9708661,AA,0.0457604307,225.7147059,202431143312191DTWHOU
Table1a,2024,3,31295,31703,"Detroit, MI","New York City, NY (Metropolitan Area)",11433,11618,DTW,EWR,540,1076.630435,206.9980313,DL,0.4161534578,239.8462154,NK,0.1697122665,108.9242713,202431143311618DTWEWR
Table1a,2024,3,31295,30466,"Detroit, MI","Phoenix, AZ",11433,14107,DTW,PHX,1671,1246.086957,257.4706647,DL,0.5027041172,307.6906472,F9,0.1577983252,129.4365395,202431143314107DTWPHX
Table1a,2024,3,31295,32467,"Detroit, MI","Miami, FL (Metropolitan Area)",11433,11697,DTW,FLL,1145,1163.043478,182.7540935,DL,0.6585981308,214.4022563,NK,0.31,109.9075972,202431143311697DTWFLL
Table1a,2024,3,31295,33195,"Detroit, MI","Tampa, FL (Metropolitan Area)",11433,15304,DTW,TPA,983,1235.543478,184.4791414,DL,0.6231195566,224.3755894,NK,0.3161784112,102.3553422,202431143315304DTWTPA
Table1a,2024,3,31295,31453,"Detroit, MI","Houston, TX",11433,12266,DTW,IAH,1092,1285.326087,190.984203,DL,0.3888372093,230.673184,NK,0.3651585624,100.8496295,202431143312266DTWIAH
Table1a,2024,3,31295,30852,"Detroit, MI","Washington, DC (Metropolitan Area)",11433,10821,DTW,BWI,409,623.2608696,184.3964772,DL,0.4848273457,209.8360072,WN,0.399372166,173.8560699,202431143310821DTWBWI
Table1a,2024,3,31295,32457,"Detroit, MI","San Francisco, CA (Metropolitan Area)",11433,14771,DTW,SFO,2079,934.7826087,429.2552674,DL,0.776627907,453.813535,UA,0.1090697674,410.7749467,202431143314771DTWSFO
Table1a,2024,3,31295,32575,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",11433,10800,DTW,BUR,1979,39.56521739,292.3271978,WN,0.5054945055,281.986413,NK,0.1648351648,174.11,202431143310800DTWBUR
Table1a,2024,3,31295,32575,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",11433,12892,DTW,LAX,1979,1879.891304,293.5564788,DL,0.5277825961,405.8311131,NK,0.4021971668,138.3907993,202431143312892DTWLAX
Table1a,2024,3,31295,32575,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",11433,14908,DTW,SNA,1979,201.5217391,451.9203344,DL,0.6731391586,495.5322917,AA,0.1094929881,396.082266,202431143314908DTWSNA
Table1a,2024,3,31295,31703,"Detroit, MI","New York City, NY (Metropolitan Area)",11433,12197,DTW,HPN,540,125.7608696,264.2686258,DL,0.9490060501,263.9081056,DL,0.9490060501,263.9081056,202431143312197DTWHPN
Table1a,2024,3,31295,31703,"Detroit, MI","New York City, NY (Metropolitan Area)",11433,12478,DTW,JFK,540,284.0217391,248.8541906,DL,0.8763872943,253.5877729,AA,0.0420972063,207.3527273,202431143312478DTWJFK
Table1a,2024,3,31295,32457,"Detroit, MI","San Francisco, CA (Metropolitan Area)",11433,14831,DTW,SJC,2079,152.5,296.8146115,DL,0.3898788311,362.0888483,NK,0.2131147541,170.5257525,202431143314831DTWSJC
Table1a,2024,3,31295,32457,"Detroit, MI","San Francisco, CA (Metropolitan Area)",11433,13796,DTW,OAK,2079,108.2608696,247.4176707,NK,0.4939759036,154.5063008,NK,0.4939759036,154.5063008,202431143313796DTWOAK
Table1a,2024,3,31295,31703,"Detroit, MI","New York City, NY (Metropolitan Area)",11433,12391,DTW,ISP,540,5.543478261,236.4352941,WN,1,236.4352941,WN,1,236.4352941,202431143312391DTWISP
Table1a,2024,3,31295,30852,"Detroit, MI","Washington, DC (Metropolitan Area)",11433,12264,DTW,IAD,409,400.1086957,198.6503939,DL,0.5490355882,195.5596239,DL,0.5490355882,195.5596239,202431143312264DTWIAD
Table1a,2024,3,31295,31703,"Detroit, MI","New York City, NY (Metropolitan Area)",11433,12953,DTW,LGA,540,2081.847826,187.0453454,DL,0.498720827,240.6894891,NK,0.3605701457,108.4014046,202431143312953DTWLGA
Table1a,2024,3,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",11540,12892,ELP,LAX,715,437.9347826,203.0963266,AA,0.5219657483,220.0636709,WN,0.4326135517,179.2897877,202431154012892ELPLAX
Table1a,2024,3,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",11540,10800,ELP,BUR,715,29.89130435,223.4581818,WN,0.8218181818,223.2207965,WN,0.8218181818,223.2207965,202431154010800ELPBUR
Table1a,2024,3,30615,31703,"El Paso, TX","New York City, NY (Metropolitan Area)",11540,11618,ELP,EWR,1944,67.06521739,364.3758509,UA,0.4181523501,406.15,AA,0.3987034036,328.0573171,202431154011618ELPEWR
Table1a,2024,3,30615,30466,"El Paso, TX","Phoenix, AZ",11540,14107,ELP,PHX,347,308.9130435,185.9685433,WN,0.7174524982,172.7963708,WN,0.7174524982,172.7963708,202431154014107ELPPHX
Table1a,2024,3,30615,31703,"El Paso, TX","New York City, NY (Metropolitan Area)",11540,12197,ELP,HPN,1944,4.239130435,343.5820513,DL,0.9230769231,348.1111111,AA,0.0512820513,248.5,202431154012197ELPHPN
Table1a,2024,3,30615,30852,"El Paso, TX","Washington, DC (Metropolitan Area)",11540,12264,ELP,IAD,1741,48.47826087,385.4975336,UA,0.4573991031,449.8034314,WN,0.1412556054,293.3539683,202431154012264ELPIAD
Table1a,2024,3,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",11540,14908,ELP,SNA,715,48.26086957,245.8959459,WN,0.5495495495,227.8040984,WN,0.5495495495,227.8040984,202431154014908ELPSNA
Table1a,2024,3,30615,30852,"El Paso, TX","Washington, DC (Metropolitan Area)",11540,10821,ELP,BWI,1741,89.23913043,311.5752741,WN,0.7113276492,297.6625,F9,0.0280146163,189.7826087,202431154010821ELPBWI
Table1a,2024,3,30615,30852,"El Paso, TX","Washington, DC (Metropolitan Area)",11540,11278,ELP,DCA,1741,124.1304348,304.650613,AA,0.3704028021,322.6312057,WN,0.3555166375,286.0083744,202431154011278ELPDCA
Table1a,2024,3,30615,31703,"El Paso, TX","New York City, NY (Metropolitan Area)",11540,12478,ELP,JFK,1944,28.26086957,357.4742308,AA,0.5807692308,345.9576159,AA,0.5807692308,345.9576159,202431154012478ELPJFK
Table1a,2024,3,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",11540,13891,ELP,ONT,715,70.86956522,244.5131902,WN,0.513803681,247.9808955,F9,0.1365030675,120.0573034,202431154013891ELPONT
Table1a,2024,3,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",11540,12954,ELP,LGB,715,93.15217391,182.1234539,WN,0.9953325554,181.7249707,WN,0.9953325554,181.7249707,202431154012954ELPLGB
Table1a,2024,3,30615,31703,"El Paso, TX","New York City, NY (Metropolitan Area)",11540,12953,ELP,LGA,1944,170,323.3102302,WN,0.3810741688,263.0159396,WN,0.3810741688,263.0159396,202431154012953ELPLGA
Table1a,2024,3,30615,31703,"El Paso, TX","New York City, NY (Metropolitan Area)",11540,12391,ELP,ISP,1944,1.304347826,344.075,WN,0.6666666667,418.125,F9,0.3333333333,195.975,202431154012391ELPISP
Table1a,2024,3,30615,31453,"El Paso, TX","Houston, TX",11540,12191,ELP,HOU,677,317.173913,208.7031528,WN,0.9876627827,208.4566967,WN,0.9876627827,208.4566967,202431154012191ELPHOU
Table1a,2024,3,30615,31453,"El Paso, TX","Houston, TX",11540,12266,ELP,IAH,677,193.8043478,246.4461021,UA,0.9181155356,248.6845449,F9,0.0123387549,108.5,202431154012266ELPIAH
Table1a,2024,3,31603,32457,"Eugene, OR","San Francisco, CA (Metropolitan Area)",11603,14771,EUG,SFO,471,196.8478261,177.6522363,UA,0.9690778575,176.1933903,UA,0.9690778575,176.1933903,202431160314771EUGSFO
Table1a,2024,3,31603,32575,"Eugene, OR","Los Angeles, CA (Metropolitan Area)",11603,10800,EUG,BUR,776,236.0869565,124.9175875,XP,0.6408839779,94.36997126,XP,0.6408839779,94.36997126,202431160310800EUGBUR
Table1a,2024,3,31603,32575,"Eugene, OR","Los Angeles, CA (Metropolitan Area)",11603,14908,EUG,SNA,776,100,201.1497826,WN,0.3804347826,227.746,G4,0.2793478261,92.51750973,202431160314908EUGSNA
Table1a,2024,3,31603,32575,"Eugene, OR","Los Angeles, CA (Metropolitan Area)",11603,13891,EUG,ONT,776,44.13043478,224.2605911,WN,0.6995073892,202.1408451,WN,0.6995073892,202.1408451,202431160313891EUGONT
Table1a,2024,3,31603,32457,"Eugene, OR","San Francisco, CA (Metropolitan Area)",11603,14831,EUG,SJC,471,75.43478261,183.1164265,WN,0.9293948127,176.4751938,WN,0.9293948127,176.4751938,202431160314831EUGSJC
Table1a,2024,3,31603,32457,"Eugene, OR","San Francisco, CA (Metropolitan Area)",11603,13796,EUG,OAK,471,88.36956522,146.9492005,WN,0.9667896679,143.0970738,WN,0.9667896679,143.0970738,202431160313796EUGOAK
Table1a,2024,3,31603,32575,"Eugene, OR","Los Angeles, CA (Metropolitan Area)",11603,12954,EUG,LGB,776,25.43478261,172.9700855,WN,0.9487179487,165.4009009,WN,0.9487179487,165.4009009,202431160312954EUGLGB
Table1a,2024,3,31603,32575,"Eugene, OR","Los Angeles, CA (Metropolitan Area)",11603,12892,EUG,LAX,776,168.3695652,221.8867011,AS,0.6249193028,228.0342975,WN,0.1342801808,185.9274038,202431160312892EUGLAX
Table1a,2024,3,30157,32575,"Eureka/Arcata, CA","Los Angeles, CA (Metropolitan Area)",10157,12892,ACV,LAX,609,62.60869565,239.3737847,UA,0.9895833333,239.5996491,UA,0.9895833333,239.5996491,202431015712892ACVLAX
Table1a,2024,3,30157,32575,"Eureka/Arcata, CA","Los Angeles, CA (Metropolitan Area)",10157,10800,ACV,BUR,609,161.3043478,96.08315364,XP,0.9750673854,90.57636489,XP,0.9750673854,90.57636489,202431015710800ACVBUR
Table1a,2024,3,30157,32575,"Eureka/Arcata, CA","Los Angeles, CA (Metropolitan Area)",10157,14908,ACV,SNA,609,8.152173913,295.1866667,UA,0.9733333333,296.9260274,UA,0.9733333333,296.9260274,202431015714908ACVSNA
Table1a,2024,3,30157,32575,"Eureka/Arcata, CA","Los Angeles, CA (Metropolitan Area)",10157,13891,ACV,ONT,609,6.195652174,306.6315789,UA,1,306.6315789,UA,1,306.6315789,202431015713891ACVONT
Table1a,2024,3,34004,32575,"Everett, WA","Los Angeles, CA (Metropolitan Area)",14004,10800,PAE,BUR,1008,0.9782608696,181.7555556,AS,0.2222222222,282.5,AS,0.2222222222,282.5,202431400410800PAEBUR
Table1a,2024,3,34004,32575,"Everett, WA","Los Angeles, CA (Metropolitan Area)",14004,14908,PAE,SNA,1008,130.1086957,243.0315789,AS,0.9540517962,243.6992119,AS,0.9540517962,243.6992119,202431400414908PAESNA
Table1a,2024,3,34004,32575,"Everett, WA","Los Angeles, CA (Metropolitan Area)",14004,12892,PAE,LAX,1008,240.1086957,160.2036668,AS,0.949298325,159.6240343,AS,0.949298325,159.6240343,202431400412892PAELAX
Table1a,2024,3,34004,30466,"Everett, WA","Phoenix, AZ",14004,14107,PAE,PHX,1133,276.3043478,181.2134933,AS,0.9775767113,181.4885714,AS,0.9775767113,181.4885714,202431400414107PAEPHX
Table1a,2024,3,31834,32575,"Fayetteville, AR","Los Angeles, CA (Metropolitan Area)",15919,13891,XNA,ONT,1371,37.2826087,301.5609329,AA,0.7201166181,317.0149798,AA,0.7201166181,317.0149798,202431591913891XNAONT
Table1a,2024,3,31834,32575,"Fayetteville, AR","Los Angeles, CA (Metropolitan Area)",15919,14908,XNA,SNA,1371,37.60869565,358.383237,AA,0.6531791908,364.5433628,UA,0.3034682081,348.9533333,202431591914908XNASNA
Table1a,2024,3,31834,31703,"Fayetteville, AR","New York City, NY (Metropolitan Area)",15919,12478,XNA,JFK,1159,7.608695652,298.1785714,AA,0.8,271.1857143,AA,0.8,271.1857143,202431591912478XNAJFK
Table1a,2024,3,31834,32575,"Fayetteville, AR","Los Angeles, CA (Metropolitan Area)",15919,12892,XNA,LAX,1371,235.7608696,245.4595205,AA,0.4781005071,361.9274831,G4,0.4522821577,111.4017329,202431591912892XNALAX
Table1a,2024,3,31834,31703,"Fayetteville, AR","New York City, NY (Metropolitan Area)",15919,12197,XNA,HPN,1159,3.913043478,295.0333333,AA,0.7222222222,248.1,AA,0.7222222222,248.1,202431591912197XNAHPN
Table1a,2024,3,31834,31703,"Fayetteville, AR","New York City, NY (Metropolitan Area)",15919,11618,XNA,EWR,1159,51.95652174,302.7025105,AA,0.39958159,243.4701571,AA,0.39958159,243.4701571,202431591911618XNAEWR
Table1a,2024,3,31834,32575,"Fayetteville, AR","Los Angeles, CA (Metropolitan Area)",15919,10800,XNA,BUR,1371,7.826086957,304.5111111,UA,0.5416666667,310.7025641,AA,0.4444444444,294.65625,202431591910800XNABUR
Table1a,2024,3,31834,31703,"Fayetteville, AR","New York City, NY (Metropolitan Area)",15919,12953,XNA,LGA,1159,283.6956522,261.3685824,AA,0.6674329502,255.7950631,AA,0.6674329502,255.7950631,202431591912953XNALGA
Table1a,2024,3,31714,31703,"Fort Myers, FL","New York City, NY (Metropolitan Area)",14635,12953,RSW,LGA,1102,424.7826087,187.1009724,DL,0.9291197544,185.8811622,DL,0.9291197544,185.8811622,202431463512953RSWLGA
Table1a,2024,3,31714,31703,"Fort Myers, FL","New York City, NY (Metropolitan Area)",14635,12197,RSW,HPN,1102,281.9565217,185.4008096,B6,0.9568234387,183.1230056,B6,0.9568234387,183.1230056,202431463512197RSWHPN
Table1a,2024,3,31714,30852,"Fort Myers, FL","Washington, DC (Metropolitan Area)",14635,12264,RSW,IAD,919,213.3695652,173.1028018,UA,0.9251146205,169.0614537,UA,0.9251146205,169.0614537,202431463512264RSWIAD
